Protein_A	Protein_B	Rank_A_in_B_x	Rank_B_in_A_x	Score_A_in_B_x	Score_B_in_A_x	NaRRO_x	ARRO_x	NoRRO_A_x	NoRRO_B_x	NoRRO_x	Rank_LocalCutoff_A_elbow_x	Rank_LocalCutoff_B_elbow_x	Score_LocalCutoff_A_elbow_x	Score_LocalCutoff_B_elbow_x	Rank_LocalCutoff_A_knee_x	Rank_LocalCutoff_B_knee_x	Score_LocalCutoff_A_knee_x	Score_LocalCutoff_B_knee_x	Rank_AB_AboveLocal_A_elbow_x	Rank_BA_AboveLocal_B_elbow_x	Rank_AB_AboveLocal_A_knee_x	Rank_BA_AboveLocal_B_knee_x	Above_Global_Mean_x	Above_Global_Median_x	FD_A_elbow_x	FD_B_elbow_x	FD_A_knee_x	FD_B_knee_x	Rank_A_in_B_y	Rank_B_in_A_y	Score_A_in_B_y	Score_B_in_A_y	NaRRO_y	ARRO_y	NoRRO_A_y	NoRRO_B_y	NoRRO_y	Rank_LocalCutoff_A_elbow_y	Rank_LocalCutoff_B_elbow_y	Score_LocalCutoff_A_elbow_y	Score_LocalCutoff_B_elbow_y	Rank_LocalCutoff_A_knee_y	Rank_LocalCutoff_B_knee_y	Score_LocalCutoff_A_knee_y	Score_LocalCutoff_B_knee_y	Rank_AB_AboveLocal_A_elbow_y	Rank_BA_AboveLocal_B_elbow_y	Rank_AB_AboveLocal_A_knee_y	Rank_BA_AboveLocal_B_knee_y	Above_Global_Mean_y	Above_Global_Median_y	FD_A_elbow_y	FD_B_elbow_y	FD_A_knee_y	FD_B_knee_y	Rank_A_in_B_x	Rank_B_in_A_x	Score_A_in_B_x	Score_B_in_A_x	NaRRO_x	ARRO_x	NoRRO_A_x	NoRRO_B_x	NoRRO_x	Rank_LocalCutoff_A_elbow_x	Rank_LocalCutoff_B_elbow_x	Score_LocalCutoff_A_elbow_x	Score_LocalCutoff_B_elbow_x	Rank_LocalCutoff_A_knee_x	Rank_LocalCutoff_B_knee_x	Score_LocalCutoff_A_knee_x	Score_LocalCutoff_B_knee_x	Rank_AB_AboveLocal_A_elbow_x	Rank_BA_AboveLocal_B_elbow_x	Rank_AB_AboveLocal_A_knee_x	Rank_BA_AboveLocal_B_knee_x	Above_Global_Mean_x	Above_Global_Median_x	FD_A_elbow_x	FD_B_elbow_x	FD_A_knee_x	FD_B_knee_x	Rank_A_in_B_y	Rank_B_in_A_y	Score_A_in_B_y	Score_B_in_A_y	NaRRO_y	ARRO_y	NoRRO_A_y	NoRRO_B_y	NoRRO_y	Rank_LocalCutoff_A_elbow_y	Rank_LocalCutoff_B_elbow_y	Score_LocalCutoff_A_elbow_y	Score_LocalCutoff_B_elbow_y	Rank_LocalCutoff_A_knee_y	Rank_LocalCutoff_B_knee_y	Score_LocalCutoff_A_knee_y	Score_LocalCutoff_B_knee_y	Rank_AB_AboveLocal_A_elbow_y	Rank_BA_AboveLocal_B_elbow_y	Rank_AB_AboveLocal_A_knee_y	Rank_BA_AboveLocal_B_knee_y	Above_Global_Mean_y	Above_Global_Median_y	FD_A_elbow_y	FD_B_elbow_y	FD_A_knee_y	FD_B_knee_y	label
P0C960	P0AEJ8	2779	340	0.4751402	0.4751402	1.0548745754129837e-06	20.77664507690036	1.5964028776978418	13.01466275659824	20.77664507690036	711	2347	0.32835725	0.57761085	4437	3625	0.0032319303	0.22671637	1	0	1	1	1	1	0.4470221077804739	-0.1774043025680698	146.01437094729425	1.0957472104903585	2866	3483	0.000192	0.000192	1.0011384946961685e-07	1.971826761393056	1.5479595395884198	1.2738231917336391	1.971826761393056	1461	345	0.987828	0.992987	4043	1737	0.0	0.02405	0	0	1	0	0	0	-0.9998056341792296	-0.9998066439943324	0.0	-0.992016632016632	504	708	0.842117	0.842117	2.792945020877264e-06	54.2189836473069	8.724752475247524	6.2143864598025385	54.21898364730689	1835	1912	0.64866	0.5823109999999999	3509	3451	0.038651	0.029231	1	1	1	1	1	1	0.2982409891160237	0.4461636479475746	20.787715712400715	27.80903834969724	2783	3835	0.0	0.0	9.36380089413062e-08	1.844279616578572	1.5941091954022988	1.1569343065693432	1.844279616578572	420	416	0.0888939	0.732632	4258	4256	0.0	0.0	0	0	1	1	0	0	-1.0	-1.0	0.0	0.0	0
P0A7H0	P69910	4298	4122	0.026200995	0.026200995	5.6418199224734963e-08	1.1112040506913008	1.032333100721098	1.0764006791171477	1.1112040506913008	893	906	0.29137197	0.4143971999999999	4437	4437	0.0040439344	0.0023735407999999	0	0	1	1	0	0	-0.9100771601331452	-0.936773233506404	5.479085071211838	10.038780121243336	3231	2760	0.021473	0.021473	1.1206299912859813e-07	2.2071753490090047	1.3731435643564358	1.6073886273089462	2.207175349009005	1422	1483	0.989734	0.95432	4078	3060	0.0	0.040904	0	0	1	0	0	0	-0.9783042716527875	-0.9774991617067652	0.0	-0.4750391159788774	3727	3834	0.0	0.0	6.994533072950182e-08	1.357837234417579	1.1818669527896994	1.1488917861799215	1.357837234417579	1984	1096	0.078549	0.06102	4405	4405	0.0	0.0	0	0	1	1	0	0	-1.0	-1.0	0.0	0.0	2372	2793	0.0116312999999999	0.0116312999999999	1.5082587725609118e-07	2.97064294959912	1.870206489675516	1.58840372226199	2.97064294959912	431	426	0.0922317	0.289914	4264	4261	0.0	0.0	0	0	1	1	0	0	-0.8738904302967418	-0.9598801713611622	0.0	0.0	0
P0A7F3	P45771	2081	385	0.24645856	0.24645856	1.2443196806577972e-06	24.507926316365797	2.1316042267050914	11.49740932642487	24.507926316365797	3217	1539	0.24645856	0.33545363	3775	4390	0.13482033	0.042896662	1	0	1	1	0	1	0.0	-0.2652976806362179	0.8280518969208873	4.745401821708178	2121	2445	0.012998	0.012998	1.926629331159068e-07	3.794659075233334	2.0914231856738925	1.8143908421913328	3.794659075233334	836	764	0.995946	0.993708	2265	2095	0.030894	0.014718	0	0	0	0	0	0	-0.9869490916174172	-0.9869196987445004	-0.5792710558684535	-0.1168637043076505	2386	3273	0.2928659999999999	0.2928659999999999	1.279584309123001e-07	2.4840360341178127	1.845831587767072	1.3457544288332317	2.4840360341178123	2470	1090	0.541341	0.929619	3977	2977	0.0510959999999999	0.062025	0	0	1	1	0	1	-0.4589990412697357	-0.6849612583219578	4.731681540629403	3.7217412333736393	338	65	1.27618	1.27618	4.4694734960221686e-05	880.3005273978724	13.091445427728612	67.24242424242424	880.3005273978723	438	422	0.135339	0.985909	4267	4259	0.0	0.0	1	1	1	1	1	1	8.42950664627343	0.2944196675352388	0.0	0.0	0
P0A7F3	P37908	3572	3930	0.116988175	0.116988175	7.119736814656805e-08	1.4022922562253732	1.2420934788692974	1.1289748155685575	1.4022922562253732	3217	467	0.24645856	0.2319407	3775	4187	0.13482033	0.07338063	0	0	0	1	0	0	-0.5253231415455807	-0.495611701611662	-0.1322660684779512	0.5942650669529547	1282	311	0.999998	0.999998	2.498151367987689e-06	49.20319963227212	3.459080280592361	14.224358974358974	49.20319963227212	836	2981	0.995946	0.98825	2265	4156	0.030894	0.000113	1	1	1	1	1	1	0.0040684936733518	0.0118876802428535	31.368680002589496	8848.539823008849	171	2559	0.521584	0.521584	2.271075581395349e-06	44.08801780523256	25.61627906976744	1.72109375	44.08801780523255	2470	884	0.541341	0.078865	3977	4405	0.0510959999999999	0.0	0	1	1	1	1	1	-0.0364964042996926	5.613630888226717	9.207922342257714	0.0	2545	2589	0.016966	0.016966	1.5164979815411864e-07	2.986870767075009	1.7431264728986646	1.713513513513513	2.986870767075009	438	444	0.135339	0.362973	4267	4267	0.0	0.0	0	0	1	1	0	1	-0.8746407170143122	-0.9532582313285012	0.0	0.0	0
P0A7F3	P28911	3480	3489	0.17718442	0.17718442	8.231340169186967e-08	1.621231918832401	1.2749209997127262	1.2716332378223496	1.621231918832401	3217	504	0.24645856	0.25424102	3775	4155	0.13482033	0.11194412	0	0	1	1	0	0	-0.2810782469880534	-0.3030848444519298	0.3142262743311785	0.5827934508753119	554	1123	0.942725	0.942725	1.6030265140585425e-06	31.57296014876086	7.996396396396396	3.948398576512455	31.572960148760856	836	323	0.995946	0.985687	2265	1705	0.030894	0.019644	0	0	1	1	1	1	-0.0534376361770616	-0.0435858441878609	29.51482488509096	46.99048055385869	2254	2259	0.588337	0.588337	1.9622078763024158e-07	3.809201970056708	1.953880266075388	1.9495575221238937	3.809201970056708	2470	2185	0.541341	0.606244	3977	3910	0.0510959999999999	0.050735	1	0	1	1	1	1	0.0868140414267532	-0.0295376119186334	10.51434554563958	10.596274761013108	990	2117	0.0230559	0.0230559	4.764314143628826e-07	9.383718813990695	4.478304742684157	2.0953729933899905	9.383718813990694	438	417	0.135339	0.0874891	4267	4257	0.0	0.0	0	0	1	1	0	1	-0.8296433400571898	-0.7364711718374061	0.0	0.0	0
P76502	P0A7Q1	3080	3725	0.12397491	0.12397491	8.710948599654038e-08	1.7156948471080435	1.4404414151249594	1.1910896403650026	1.715694847108043	716	643	0.28844643	0.31121188	4331	4353	0.08633587	0.041054342	0	0	1	1	0	0	-0.5701978006800084	-0.6016382472288655	0.4359606267939386	2.019775837595936	2114	3116	0.000965	0.000965	1.5168855911796137e-07	2.9876341969721447	2.0983451536643023	1.4238049406480588	2.987634196972144	98	587	0.992051	0.99641	1335	1901	0.077695	0.005096	0	0	0	0	0	0	-0.9990272677513556	-0.9990315231681738	-0.9875796383293648	-0.8106357927786499	1493	3505	0.183476	0.183476	1.909138741694292e-07	3.706179729375765	2.9491298527443104	1.2567027952082146	3.706179729375765	2422	1850	0.665553	0.082862	3946	4405	0.0184389999999999	0.0	0	1	1	1	0	1	-0.7243254857239018	1.2142357172165767	8.950431151363958	0.0	1416	3622	0.0	0.0	1.947878283319286e-07	3.836510679924445	3.13196894848271	1.2249516974882697	3.8365106799244457	420	432	0.519504	0.44597	4257	4261	0.0	0.0	0	0	1	1	0	0	-1.0	-1.0	0.0	0.0	0
P76502	P0AE58	3328	3543	0.13062395	0.13062395	8.476030125845314e-08	1.6694256709794968	1.3331330729948934	1.252257336343115	1.6694256709794968	716	1101	0.28844643	0.318019	4331	4437	0.08633587	0.0065770363	0	0	1	1	0	0	-0.5471465880163606	-0.5892574028595776	0.5129742712965074	18.86060955752973	3924	3728	0.000109	0.000109	6.832316172263189e-08	1.3456823348757287	1.130700636942675	1.190131402520783	1.3456823348757283	98	2119	0.992051	0.967453	1335	3572	0.077695	0.005574	0	0	0	0	0	0	-0.9998901266164744	-0.9998873330280644	-0.9985970783190682	-0.9804449228561176	1138	1525	0.8126359999999999	0.8126359999999999	5.753362552743951e-07	11.168908368495966	3.8683055311676906	2.887287024901704	11.168908368495966	2422	2566	0.665553	0.654086	3946	4040	0.0184389999999999	0.020494	1	1	1	1	1	1	0.2209936699256107	0.2423993175209375	43.071587396279625	38.65238606421392	2254	2138	0.0171162999999999	0.0171162999999999	2.0732070128300417e-07	4.083356190440649	1.9680709534368068	2.074801309022908	4.083356190440649	420	419	0.519504	0.383926	4257	4257	0.0	0.0	0	0	1	1	0	1	-0.9670526117219502	-0.9554177107046672	0.0	0.0	0
P0A7C2	P69741	3	18	0.9953434	0.9953434	0.0131578947368421	259155.8421052632	1109.5	233.57894736842107	259155.8421052632	2559	868	0.81519073	0.8501072000000001	3880	2302	0.19589186	0.2673623	1	1	1	1	1	1	0.2209945027220809	0.1708445711317349	4.081086064525602	2.7228262922633446	3497	3237	4.7e-05	4.7e-05	8.828833982958939e-08	1.738913368302579	1.2687249857061178	1.3705991352686844	1.738913368302579	782	547	0.990217	0.992619	2148	1958	0.018453	0.03833	0	0	0	0	0	0	-0.9999525356563258	-0.9999526505134396	-0.9974529886739284	-0.9987738064179494	846	1773	0.786982	0.786982	6.655228547203539e-07	12.919686032938056	5.201889020070839	2.483652762119504	12.91968603293806	2275	256	0.696771	0.940586	3811	2775	0.040353	0.047992	1	0	1	1	1	1	0.1294700841452929	-0.1633067045437632	18.50244095854088	15.398191365227536	1075	1268	0.2331659999999999	0.2331659999999999	7.323625135853246e-07	14.424497819024436	4.12453531598513	3.4972419227738376	14.424497819024436	417	415	1.10848	0.917463	4257	4255	0.0	0.0	0	0	1	1	1	1	-0.789652497113164	-0.7458578711076087	0.0	0.0	0
P0A7C2	P0A9M8	32	2657	0.80507743	0.80507743	1.1400688601591535e-05	224.546184189525	134.48484848484847	1.6696764484574869	224.54618418952504	2559	481	0.81519073	0.34766597	3880	4169	0.19589186	0.1487157999999999	0	1	1	1	1	1	-0.0124060537341978	1.3156635951456508	3.1098054304043057	4.413529900656152	3151	3618	3e-06	3e-06	8.766479227652142e-08	1.7266320729707705	1.407994923857868	1.2263056092843327	1.7266320729707705	782	389	0.990217	0.994403	2148	1764	0.018453	0.006109	0	0	0	0	0	0	-0.999996970361042	-0.9999969831144918	-0.9998374248089742	-0.9995089212637092	726	1360	0.8319639999999999	0.8319639999999999	1.0106655535870036e-06	19.61988464263371	6.060522696011004	3.2373254959588538	19.619884642633718	2275	408	0.696771	0.939489	3811	2076	0.040353	0.073836	1	0	1	1	1	1	0.1940278800351907	-0.1144505151204537	19.61715361930959	10.267728479332574	152	818	0.577391	0.577391	7.980400137262882e-06	157.1807161611083	29.00653594771241	5.418803418803419	157.1807161611083	417	424	1.10848	0.2143159999999999	4257	4259	0.0	0.0	0	1	1	1	1	1	-0.4791146434757505	1.6941105657067137	0.0	0.0	0
P0DM85	P00968	3584	3896	0.09135184	0.09135184	7.157814418629788e-08	1.40979196170283	1.2379358437935843	1.1388247369771618	1.4097919617028296	682	685	0.2953112	0.49932143	4301	4383	0.06493458	0.025597982	0	0	1	1	0	0	-0.6906590742240727	-0.817048028561482	0.4068288421977934	2.5687125649201565	539	1123	0.99924	0.99924	1.6475550283379465e-06	32.449986819559776	8.218518518518518	3.948398576512455	32.44998681955977	339	823	0.999999	0.99111	3089	2210	0.0062619999999999	0.013968	0	1	1	1	1	1	-0.0007590007590007	0.0082029239943093	158.57202171830087	70.53780068728523	4144	4276	0.0	0.0	5.640741723692216e-08	1.0950279400039429	1.0629674306393244	1.0301613280336686	1.0950279400039429	131	134	0.977	0.968394	1641	1602	0.081463	0.059399	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	932	912	0.286582	0.286582	1.1739445358164608e-06	23.121828442093424	4.756698821007503	4.860898138006571	23.121828442093424	417	435	0.890242	0.8297709999999999	4256	4263	0.0	0.00127714	0	0	1	1	1	1	-0.6780852846754029	-0.6546251917697774	0.0	223.3935668759885	0
P0DM85	P76556	3682	4173	0.07610557	0.07610557	6.504978064563469e-08	1.28121033183064	1.2049959272332338	1.0632486823191185	1.28121033183064	682	944	0.2953112	0.37664297	4301	4437	0.06493458	0.0073639746	0	0	1	1	0	0	-0.7422868824480751	-0.7979371020783953	0.1720345307538755	9.33484960689571	354	1286	0.998192	0.998192	2.18873458310078e-06	43.108974906158	12.501408450704224	3.4483294483294484	43.108974906158	339	633	0.999999	0.97343	3089	2052	0.0062619999999999	0.038632	0	1	1	1	1	1	-0.0018070018070018	0.0254378845936534	158.40466304694988	24.838475874922345	3421	2720	0.004125	0.004125	1.0739682762658812e-07	2.084877001635224	1.287551139684395	1.619257625872841	2.0848770016352245	131	2766	0.977	0.069786	1641	4405	0.081463	0.0	0	0	0	1	0	0	-0.995777891504606	-0.940890723067664	-0.949363514724476	0.0	864	2032	0.0537643	0.0537643	5.686519253132561e-07	11.200079611269544	5.130635838150289	2.1829808165273	11.200079611269544	417	423	0.890242	0.0879676	4256	4261	0.0	0.0	0	0	1	1	0	1	-0.9396070955987248	-0.3888170189933567	0.0	0.0	0
P76373	P80644	3307	213	0.24293311	0.24293311	1.4126049565482715e-06	27.82244685780153	1.341596130592503	20.738317757009348	27.822446857801538	501	778	0.17008924	0.53643465	4271	4091	0.05946276	0.12765028	1	0	1	1	0	1	0.4282685371514388	-0.5471338214263377	3.085466433108722	0.903114587762753	3292	2079	0.004109	0.004109	1.4599733700857296e-07	2.87554077413628	1.3477072578196174	2.133653846153846	2.8755407741362795	303	780	0.997472	0.984744	1592	2318	0.034855	0.073918	0	0	0	0	0	0	-0.9958805861217156	-0.9958273419284606	-0.8821116052216325	-0.9444113747666332	4047	3920	0.000714	0.000714	6.300320661120368e-08	1.2230709174174128	1.0884387351778655	1.123692935475644	1.2230709174174128	2389	1706	0.137891	0.707683	4405	3530	0.0	0.045944	0	0	1	0	0	0	-0.994821997084654	-0.9989910736869474	0.0	-0.9844593418074178	1591	1213	0.0594538	0.0594538	5.174140885647347e-07	10.1909071717732	2.7876884422110555	3.655683690280066	10.1909071717732	456	427	0.415645	0.338798	4273	4261	0.0	0.0	0	0	1	1	0	1	-0.8569601462786753	-0.8245154930076328	0.0	0.0	0
P26602	P37680	3553	2342	0.11671532	0.11671532	1.2009095208346993e-07	2.365292658047499	1.2487338210467078	1.8941527955612465	2.3652926580474984	706	808	0.24645856	0.28950304	4361	4385	0.030687302	0.0514169629999999	0	0	1	1	0	0	-0.5264302445003329	-0.5968425063861159	2.8033750898009866	1.2699769334878843	3677	2660	0.000735	0.000735	1.0217470689652707e-07	2.0124170877797214	1.2066340402392604	1.667794062382563	2.012417087779721	949	198	0.996608	0.981699	2409	1622	0.004524	0.09254	0	0	0	0	0	0	-0.9992624983945544	-0.9992512980047856	-0.8375331564986738	-0.9920574886535553	3760	1580	0.035476	0.035476	1.6817630123469998e-07	3.2647789549558275	1.1714969423025792	2.786843769765971	3.264778954955828	1387	1736	0.064506	0.665479	4405	3627	0.0	0.0613	0	0	1	0	0	0	-0.4500356555979288	-0.94669103007007	0.0	-0.4212724306688417	490	61	0.78843	0.78843	3.2849352867748506e-05	646.9957295841272	9.038696537678208	71.58064516129032	646.9957295841272	412	422	0.0397951	0.955442	4255	4259	0.0	0.0	1	0	1	1	1	1	18.812238190128934	-0.1748007728360277	0.0	0.0	0
P0AEN4	P27862	875	1753	0.20878205	0.20878205	6.508281136918615e-07	12.81860899808917	5.066210045662101	2.530216647662486	12.818608998089172	1084	673	0.3027998	0.24342765	4437	4310	0.010681728	0.059552934	0	0	1	1	0	1	-0.3104947559410541	-0.142324012904861	18.5457186327905	2.5058230716222982	1485	2137	0.121098	0.121098	3.147556174435045e-07	6.199377539290943	2.986541049798116	2.0757717492984096	6.199377539290944	862	218	0.973441	0.996576	2462	1631	0.02401	0.083894	0	0	1	1	0	1	-0.8755980074806793	-0.878485935844331	4.043648479800083	0.4434643717071541	890	677	0.789586	0.789586	1.6553605540822847e-06	32.135242957268524	4.945005611672278	6.498525073746313	32.135242957268524	2362	1750	0.518181	0.641608	3754	3628	0.049895	0.067257	1	1	1	1	1	1	0.5237648620848699	0.2306361516689319	14.824952400040084	10.739833771949389	3933	4324	0.0	0.0	5.8773226444425514e-08	1.157588299426079	1.1281138790035588	1.0261271676300578	1.1575882994260795	409	427	0.033503	0.0537959	4253	4262	0.0	0.0	0	0	0	1	0	0	-1.0	-1.0	0.0	0.0	0
P0AFI0	P27298	2079	2377	0.1857605	0.1857605	2.02173772400854e-07	3.9819830820987256	2.133653846153846	1.866274179983179	3.9819830820987248	581	541	0.32422125	0.28978682	4281	4173	0.057158165	0.117899954	0	0	1	1	0	0	-0.4270563696858241	-0.3589753322804674	2.249938132198611	0.5755773746951589	451	180	0.999754	0.999754	1.2223145748789908e-05	240.74517185742928	9.81858407079646	24.519337016574585	240.74517185742923	646	946	0.95588	0.989938	2164	2474	0.0513919999999999	0.0272779999999999	1	1	1	1	1	1	0.0458990668284724	0.0099157725029246	18.453494707347453	35.65056089156097	4332	4217	0.0	0.0	5.4714789856359454e-08	1.0621692422559696	1.0168474498038311	1.0445708866761498	1.0621692422559696	1072	1071	0.07166	0.054651	4405	4405	0.0	0.0	0	0	1	1	0	0	-1.0	-1.0	0.0	0.0	113	210	0.807848	0.807848	4.157312713062277e-05	818.8178265569136	38.92982456140351	21.03317535545024	818.8178265569136	436	433	0.365017	0.203879	4264	4263	0.0	0.0	1	1	1	1	1	1	1.213179112205733	2.96238945649135	0.0	0.0	0
P0AFF6	P0A6Z1	708	1400	0.39292184	0.39292184	1.0067360710514049e-06	19.828516604601383	6.259520451339915	3.167737330478229	19.828516604601383	1017	726	0.46129358	0.39014876	4204	4179	0.12555146	0.1183459759999999	0	1	1	1	1	1	-0.1482174106997109	0.0071077503873139	2.129568067149518	2.3201115346752474	3863	3117	9e-05	9e-05	8.300165870514756e-08	1.6347877215978284	1.1485507246376812	1.423348300192431	1.6347877215978284	867	1322	0.989857	0.910692	2303	3021	0.010816	0.033205	0	0	0	0	0	0	-0.9999090777758808	-0.9999011740522592	-0.9916789940828402	-0.9972895648245746	3637	3314	1e-06	1e-06	8.291894590119214e-08	1.6096918980727148	1.211105002748763	1.3291101055806938	1.6096918980727148	152	164	0.978381	0.964546	1290	1444	0.030583	0.045827	0	0	0	0	0	0	-0.9999989779032912	-0.9999989632428106	-0.9999673020959357	-0.9999781788028892	520	214	0.5500659999999999	0.5500659999999999	8.927375797884211e-06	175.83220104450297	8.51823416506718	20.64186046511628	175.83220104450297	435	416	0.270175	0.661615	4264	4257	0.0	0.0	1	0	1	1	1	1	1.0359618765614875	-0.1686010746431081	0.0	0.0	0
P0AFF6	P0A951	1439	4261	0.11418793	0.11418793	1.629386307940977e-07	3.2092138536941444	3.0819444444444444	1.041295166588456	3.2092138536941444	1017	560	0.46129358	0.1996453	4204	4310	0.12555146	0.021186095	0	0	0	1	0	0	-0.7524614801706107	-0.428045989562489	-0.0905089435041217	4.389758235295368	3629	3452	1.3e-05	1.3e-05	7.978050786675697e-08	1.571344437184418	1.222589531680441	1.2852591949029828	1.5713444371844183	867	1175	0.989857	0.993813	2303	4056	0.010816	0.0	0	0	0	1	0	0	-0.9999868667898494	-0.9999869190682754	-0.9987980769230768	0.0	1399	662	0.46196	0.46196	1.077354018530489e-06	20.914496875673347	3.147142857142857	6.645550527903469	20.914496875673347	152	2482	0.978381	0.106914	1290	4405	0.030583	0.0	0	1	1	1	1	1	-0.5278322044275184	3.320856015114952	14.105123761566883	0.0	1335	2012	0.0375149	0.0375149	3.718345722861282e-07	7.323595729554304	3.32185628742515	2.204669647292598	7.323595729554305	435	425	0.270175	0.129399	4264	4261	0.0	0.0	0	0	1	1	0	1	-0.8611459239381882	-0.7100835400582695	0.0	0.0	0
P0AFF6	P41443	1455	3153	0.21284968	0.21284968	2.17759412432843e-07	4.288955416808935	3.048076923076923	1.4071020925808495	4.288955416808936	1017	1077	0.46129358	0.26425508	4204	4437	0.12555146	0.0196257419999999	0	0	1	1	0	1	-0.538580875112114	-0.1945294675129801	0.6953182384338661	9.845433512781328	4314	3947	0.0	0.0	5.870053452706741e-08	1.1561565707617334	1.028505214368482	1.124113475177305	1.1561565707617334	867	694	0.989857	0.995202	2303	1996	0.010816	0.010072	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	3083	674	0.446927	0.446927	4.803766152663689e-07	9.325472450401117	1.4286640726329445	6.527407407407408	9.325472450401117	152	2682	0.978381	0.555048	1290	4175	0.030583	0.0253	0	0	1	1	1	1	-0.5431973842501029	-0.1947957654112797	13.61357616976752	16.66509881422925	2025	2792	0.0254856	0.0254856	1.7672159527290938e-07	3.4806809719263607	2.190523198420533	1.5889724310776945	3.4806809719263607	435	427	0.270175	0.507708	4264	4260	0.0	0.0	0	0	1	1	0	1	-0.9056700286851116	-0.9498026424637784	0.0	0.0	0
P0A9E5	P64534	4386	3454	0.059769824	0.059769824	6.597574665577189e-08	1.2994480139156046	1.0116252564394803	1.2845151953690304	1.2994480139156044	499	761	0.16325523	0.26870328	4259	4324	0.02686933	0.075051665	0	0	1	0	0	0	-0.633887232892937	-0.7775619858455022	1.2244627610736851	-0.2036176146125471	1724	2514	0.030718	0.030718	2.305010516610482e-07	4.5399127553519465	2.572753623188406	1.7646123260437376	4.5399127553519465	1167	173	0.980265	0.999098	2730	1628	0.0062229999999999	0.048879	0	0	1	0	0	0	-0.9686635756657638	-0.9692542673491488	3.936204403021052	-0.3715501544630618	316	450	0.901466	0.901466	6.99462113634615e-06	135.78543300202142	13.899053627760251	9.76940133037694	135.78543300202145	1506	1715	0.7362310000000001	0.679966	3257	3409	0.03461	0.041464	1	1	1	1	1	1	0.2244336356388143	0.3257515816967319	25.046402773764804	20.74093189272622	792	1141	0.0539285999999999	0.0539285999999999	1.1042329666543729e-06	21.74880025088173	5.596469104665826	3.8861646234676006	21.74880025088173	424	418	0.166953	0.211294	4260	4257	0.0	0.0	0	0	1	1	0	1	-0.6769833426173834	-0.7447698467538123	0.0	0.0	0
P0A9E5	P0C8J8	3750	2451	0.083155975	0.083155975	1.0872576448346783e-07	2.141445696047123	1.1831511596907491	1.8099510603588909	2.141445696047122	499	613	0.16325523	0.28893033	4259	4297	0.02686933	0.054283038	0	0	1	1	0	0	-0.4906382172258739	-0.7121936800473665	2.0948287508471557	0.531896114583712	584	820	0.997051	0.997051	2.082097088187222e-06	41.00865944178977	7.586324786324786	5.405602923264311	41.00865944178977	1167	696	0.980265	0.991594	2730	2033	0.0062229999999999	0.017102	1	1	1	1	1	1	0.0171239409751445	0.005503260406981	159.22031174674598	57.30025727985031	1941	3357	0.0213259999999999	0.0213259999999999	1.533451634015392e-07	2.976864508507284	2.2687950566426363	1.312090530077427	2.976864508507283	1506	1362	0.7362310000000001	0.096311	3257	4405	0.03461	0.0	0	0	0	1	0	0	-0.9710335478946148	-0.7785715027359285	-0.3838197052874892	0.0	3735	3975	0.00410476	0.00410476	6.732041068681898e-08	1.3259323069035196	1.1879014989293362	1.1161971830985915	1.3259323069035196	424	428	0.166953	0.226294	4260	4262	0.0	0.0	0	0	1	1	0	0	-0.9754136792989644	-0.9818609419604584	0.0	0.0	0
P0A9E5	P0A9M0	3998	1978	0.09321054	0.09321054	1.2635801699287884e-07	2.4887277908410907	1.1097774443610902	2.2425467407781707	2.4887277908410903	499	725	0.16325523	0.35564396	4259	4295	0.02686933	0.06025339	0	0	1	1	0	0	-0.4290502056197526	-0.7379105215227049	2.4690310476666144	0.5469758631008147	580	453	0.999702	0.999702	3.791124219976192e-06	74.66939122127276	7.638554216867471	9.77533039647577	74.66939122127276	1167	1458	0.980265	0.960481	2730	2967	0.0062229999999999	0.014313	1	1	1	1	1	1	0.0198283117320317	0.0408347484229257	159.64631206813436	68.84573464682457	3579	4165	9e-06	9e-06	6.70498341187104e-08	1.3016274335737297	1.2307262569832402	1.057609217474796	1.3016274335737297	1506	269	0.7362310000000001	0.972565	3257	1725	0.03461	0.044699	0	0	0	0	0	0	-0.9999877755758722	-0.9999907461197964	-0.9997399595492632	-0.9997986532137184	1107	1663	0.0404592	0.0404592	5.42384059983338e-07	10.682711833518466	4.005415162454874	2.667067307692308	10.682711833518468	424	436	0.166953	0.194401	4260	4264	0.0	0.0	0	0	1	1	0	1	-0.7576611381646331	-0.7918776137982829	0.0	0.0	0
